"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"210249066","47","03 Jun 2013 04:18","1966","32:46","Team B","Evil Geniuses","Anti-Mage Bane Templar Assassin Dark Seer Silencer","Team Dignitas","Storm Spirit Dragon Knight Leshrac Lifestealer Jakiro","Team B"
"211476436","48","04 Jun 2013 06:19","1992","33:12","Team A","Evil Geniuses","Queen of Pain Dragon Knight Nature's Prophet Keeper of the Light Io","Team Liquid","Windranger Clockwerk Lifestealer Jakiro Visage","Team A"
"211524975","48","04 Jun 2013 07:21","2556","42:36","Team B","Evil Geniuses","Juggernaut Sand King Storm Spirit Lifestealer Keeper of the Light","Team Liquid","Dragon Knight Dark Seer Gyrocopter Treant Protector Rubick","Team B"
"211579543","48","04 Jun 2013 08:28","1280","21:20","Team A","Evil Geniuses","Bane Phantom Assassin Templar Assassin Batrider Silencer","Team Liquid","Beastmaster Lifestealer Shadow Demon Lone Druid Nyx Assassin","Team B"
"212479207","51","05 Jun 2013 10:22","2558","42:38","Team B","Evil Geniuses","Juggernaut Dragon Knight Batrider Disruptor Nyx Assassin","Alliance","Queen of Pain Clockwerk Spectre Rubick Keeper of the Light","Team A"
"212510421","51","05 Jun 2013 11:29","884","14:44","Team A","Evil Geniuses","Batrider Gyrocopter Alchemist Shadow Demon Keeper of the Light","Alliance","Riki Bounty Hunter Chen Io Magnus","Team B"
"212571860","50","06 Jun 2013 02:27","1641","27:21","Team A","Evil Geniuses","Bane Juggernaut Vengeful Spirit Dragon Knight Batrider","Team Dignitas","Clockwerk Leshrac Nature's Prophet Lifestealer Dark Seer","Team A"
"212584692","50","06 Jun 2013 03:14","1497","24:57","Team B","Evil Geniuses","Bane Sand King Faceless Void Templar Assassin Nature's Prophet","Mutant Teenage Ninja Turtles","Anti-Mage Queen of Pain Lifestealer Nyx Assassin Keeper of the Light","Team A"
"212601830","47","06 Jun 2013 04:17","2771","46:11","Team B","Evil Geniuses","Enigma Templar Assassin Dragon Knight Nyx Assassin Keeper of the Light","Typical Mistakes","Morphling Dark Seer Chen Rubick Naga Siren","Team A"
"212620217","47","06 Jun 2013 05:23","2155","35:55","Team A","Evil Geniuses","Lion Dragon Knight Nature's Prophet Broodmother Disruptor","Typical Mistakes","Drow Ranger Storm Spirit Luna Rubick Nyx Assassin","Team A"
"213079739","51","06 Jun 2013 06:21","2342","39:02","Team A","Evil Geniuses","Phantom Lancer Kunkka Dark Seer Jakiro Keeper of the Light","4 Friends + Chrillee","Juggernaut Vengeful Spirit Luna Chen Lone Druid","Team B"
"213126825","51","06 Jun 2013 07:21","3567","59:27","Team B","Evil Geniuses","Bane Puck Faceless Void Nature's Prophet Visage","4 Friends + Chrillee","Mirana Lina Dragon Knight Lifestealer Shadow Demon","Team B"
"213244398","45","06 Jun 2013 09:52","2845","47:25","Team B","Evil Geniuses","Juggernaut Warlock Lone Druid Rubick Keeper of the Light","Quantic|Gaming","Bane Queen of Pain Bounty Hunter Gyrocopter Treant Protector","Team A"
"213397230","47","07 Jun 2013 04:24","1359","22:39","Team B","Evil Geniuses","Crystal Maiden Dragon Knight Nature's Prophet Lifestealer Omniknight","Try Hard Dota","Clockwerk Alchemist Shadow Demon Visage Slark","Team A"
"213409652","47","07 Jun 2013 05:05","1278","21:18","Team A","Evil Geniuses","Windranger Templar Assassin Lone Druid Disruptor Nyx Assassin","Try Hard Dota","Morphling Kunkka Dark Seer Jakiro Shadow Demon","Team A"
"213862998","51","07 Jun 2013 06:07","2703","45:03","Team B","Evil Geniuses","Windranger Templar Assassin Leshrac Lone Druid Nyx Assassin","Team Uchihas","Bane Luna Dark Seer Bounty Hunter Chen","Team A"
"213916516","51","07 Jun 2013 07:15","1835","30:35","Team A","Evil Geniuses","Bane Sand King Templar Assassin Dragon Knight Nature's Prophet","Team Uchihas","Kunkka Clockwerk Lifestealer Rubick Nyx Assassin","Team A"
"213959793","51","07 Jun 2013 08:14","933","15:33","Team B","Evil Geniuses","Mirana Dragon Knight Nature's Prophet Shadow Demon Rubick","Quantic|Gaming","Bane Pugna Gyrocopter Outworld Devourer Undying","Team B"
"213988174","51","07 Jun 2013 08:50","2145","35:45","Team A","Evil Geniuses","Bloodseeker Dragon Knight Broodmother Keeper of the Light Io","Quantic|Gaming","Sven Enchantress Batrider Outworld Devourer Visage","Team A"
"215001778","47","09 Jun 2013 03:11","2983","49:43","Team A","Evil Geniuses","Phantom Lancer Sand King Warlock Nature's Prophet Keeper of the Light","Revenge-","Shadow Fiend Vengeful Spirit Bounty Hunter Treant Protector Naga Siren","Team A"
"215024985","47","09 Jun 2013 04:29","2070","34:30","Team B","Evil Geniuses","Crystal Maiden Juggernaut Queen of Pain Dragon Knight Omniknight","Revenge-","Windranger Riki Treant Protector Naga Siren Io","Team A"
"215523429","45","09 Jun 2013 05:34","1815","30:15","Team A","Evil Geniuses","Juggernaut Clockwerk Chen Lone Druid Rubick","Quantic|Gaming","Razor Queen of Pain Wraith King Spirit Breaker Visage","Team A"
"215631045","45","09 Jun 2013 07:40","1155","19:15","Team B","Evil Geniuses","Bane Warlock Lone Druid Undying Naga Siren","Alliance","Storm Spirit Venomancer Lifestealer Dark Seer Treant Protector","Team B"
"215675087","45","09 Jun 2013 08:33","1707","28:27","Team A","Evil Geniuses","Bane Morphling Enigma Batrider Naga Siren","Kaipi","Phantom Lancer Clockwerk Lifestealer Jakiro Shadow Demon","Team A"
"215823411","47","10 Jun 2013 12:21","3213","53:33","Team A","Evil Geniuses","Morphling Sand King Dragon Knight Dark Seer Jakiro","Kaipi","Vengeful Spirit Beastmaster Nature's Prophet Ursa Ogre Magi","Team A"
"215852513","47","10 Jun 2013 01:39","1467","24:27","Team B","Evil Geniuses","Juggernaut Leshrac Gyrocopter Shadow Demon Magnus","Kaipi","Bane Phantom Lancer Puck Nyx Assassin Visage","Team B"
"215869986","47","10 Jun 2013 02:34","1774","29:34","Team A","Evil Geniuses","Anti-Mage Sand King Dragon Knight Nature's Prophet Keeper of the Light","Kaipi","Bane Templar Assassin Lifestealer Nyx Assassin Visage","Team B"
"217907666","48","12 Jun 2013 06:46","1103","18:23","Team B","Evil Geniuses","Storm Spirit Vengeful Spirit Lifestealer Shadow Demon Naga Siren","Alliance","Dragon Knight Batrider Chen Alchemist Treant Protector","Team B"
"217943923","48","12 Jun 2013 07:35","2220","37:00","Team A","Evil Geniuses","Sven Enigma Nature's Prophet Shadow Demon Naga Siren","Alliance","Phantom Lancer Queen of Pain Clockwerk Rubick Keeper of the Light","Team B"
"218031093","48","12 Jun 2013 09:29","1333","22:13","Team B","Evil Geniuses","Mirana Shadow Fiend Treant Protector Naga Siren Skywrath Mage","mousesports","Puck Tinker Leshrac Lifestealer Shadow Demon","Team B"
"218063822","48","12 Jun 2013 10:14","2604","43:24","Team A","Evil Geniuses","Morphling Enigma Dragon Knight Rubick Keeper of the Light","mousesports","Bane Queen of Pain Nature's Prophet Lifestealer Disruptor","Team B"
"220676131","53","16 Jun 2013 10:49","2054","34:14","Team B","Evil Geniuses","Bane Sand King Warlock Faceless Void Nature's Prophet","Unknown Radiant Team","Lina Dragon Knight Outworld Devourer Lone Druid Keeper of the Light","Team A"
"220716313","53","16 Jun 2013 11:50","2959","49:19","Team B","Evil Geniuses","Juggernaut Batrider Lone Druid Disruptor Visage","Keita-Gaming","Puck Lina Clockwerk Weaver Shadow Demon","Team A"
"220771823","53","16 Jun 2013 01:17","1371","22:51","Team A","Evil Geniuses","Pugna Dragon Knight Nature's Prophet Undying Keeper of the Light","Natus Vincere","Bounty Hunter Chen Spectre Ancient Apparition Nyx Assassin","Team B"
"221046497","53","16 Jun 2013 07:17","3559","59:19","Team A","Evil Geniuses","Juggernaut Enigma Dragon Knight Keeper of the Light Io","Virtus.pro","Lina Templar Assassin Nature's Prophet Nyx Assassin Naga Siren","Team A"
"221114094","53","16 Jun 2013 08:48","1965","32:45","Team B","Evil Geniuses","Sand King Windranger Faceless Void Templar Assassin Keeper of the Light","Virtus.pro","Bane Queen of Pain Dark Seer Alchemist Rubick","Team B"
"221160070","53","16 Jun 2013 09:50","2711","45:11","Team A","Evil Geniuses","Nature's Prophet Chen Lycan Shadow Demon Lone Druid","Virtus.pro","Queen of Pain Leshrac Bounty Hunter Chaos Knight Rubick","Team A"
"221472870","53","17 Jun 2013 11:26","2502","41:42","Team A","Evil Geniuses","Templar Assassin Broodmother Lone Druid Rubick Keeper of the Light","Quantic|Gaming","Bane Puck Lifestealer Chen Outworld Devourer","Team B"
"221513047","53","17 Jun 2013 12:38","2227","37:07","Team B","Evil Geniuses","Bane Vengeful Spirit Warlock Weaver Gyrocopter","Quantic|Gaming","Mirana Viper Batrider Shadow Demon Treant Protector","Team B"
"224025205","48","20 Jun 2013 06:21","2506","41:46","Team A","Evil Geniuses","Phantom Lancer Clockwerk Dark Seer Jakiro Keeper of the Light","Natus Vincere","Lina Pugna Nature's Prophet Doom Naga Siren","Team A"
"224077587","48","20 Jun 2013 07:28","1749","29:09","Team B","Evil Geniuses","Nature's Prophet Ancient Apparition Disruptor Nyx Assassin Naga Siren","Natus Vincere","Puck Venomancer Dark Seer Chen Spectre","Team B"
"224114651","48","20 Jun 2013 08:19","3684","1:01:24","Team A","Evil Geniuses","Queen of Pain Venomancer Faceless Void Dark Seer Treant Protector","Natus Vincere","Anti-Mage Puck Lich Enchantress Rubick","Team B"
"224287427","50","21 Jun 2013 01:27","1609","26:49","Team A","Evil Geniuses","Anti-Mage Mirana Sven Batrider Rubick","Typical Mistakes","Shadow Fiend Dark Seer Jakiro Silencer Naga Siren","Team A"
"224990236","50","22 Jun 2013 12:10","1386","23:06","Team B","Evil Geniuses","Bane Lich Faceless Void Dragon Knight Clockwerk","paiN-Gaming.int","Mirana Lifestealer Outworld Devourer Shadow Demon Visage","Team A"
"225045863","50","22 Jun 2013 02:28","1188","19:48","Team A","Evil Geniuses","Puck Zeus Lifestealer Lone Druid Keeper of the Light","paiN Gaming","Morphling Nature's Prophet Rubick Naga Siren Visage","Team A"
"225600459","50","22 Jun 2013 07:22","2194","36:34","Team B","Evil Geniuses","Anti-Mage Sven Beastmaster Pugna Disruptor","Team Dignitas","Morphling Dark Seer Jakiro Doom Rubick","Team A"
"225778260","50","22 Jun 2013 11:36","1951","32:31","Team B","Evil Geniuses","Bane Storm Spirit Enigma Lifestealer Visage","Smeagol","Juggernaut Lina Nature's Prophet Shadow Demon Lone Druid","Team A"
"226345835","45","23 Jun 2013 05:39","2883","48:03","Team A","Evil Geniuses","Phantom Lancer Beastmaster Nature's Prophet Rubick Keeper of the Light","Fnatic","Kunkka Luna Jakiro Lone Druid Treant Protector","Team A"
"226475401","45","23 Jun 2013 08:13","2093","34:53","Team A","Evil Geniuses","Bane Mirana Enigma Dragon Knight Io","Virtus.pro","Warlock Leshrac Jakiro Batrider Naga Siren","Team B"
"226522345","45","23 Jun 2013 09:24","1894","31:34","Team B","Evil Geniuses","Lifestealer Bounty Hunter Ancient Apparition Outworld Devourer Treant Protector","Quantic|Gaming","Queen of Pain Leshrac Enchantress Gyrocopter Lone Druid","Team A"
"227164491","48","24 Jun 2013 06:28","1597","26:37","Team B","Evil Geniuses","Juggernaut Bounty Hunter Gyrocopter Rubick Disruptor","Team Liquid","Puck Lich Weaver Chen Treant Protector","Team B"
"227205963","48","24 Jun 2013 07:21","2161","36:01","Team A","Evil Geniuses","Phantom Lancer Queen of Pain Pugna Dark Seer Keeper of the Light","Team Liquid","Anti-Mage Windranger Clockwerk Chen Treant Protector","Team B"
"227445297","50","25 Jun 2013 02:18","1428","23:48","Team B","Evil Geniuses","Windranger Lich Faceless Void Dark Seer Jakiro","Team AllstarS","Nature's Prophet Weaver Silencer Outworld Devourer Shadow Demon","Team A"
"227459578","50","25 Jun 2013 03:16","1878","31:18","Team B","Evil Geniuses","Juggernaut Dark Seer Jakiro Spectre Rubick","Typical Mistakes","Windranger Weaver Outworld Devourer Lone Druid Nyx Assassin","Team A"
"228162157","50","26 Jun 2013 12:41","3123","52:03","Team B","Evil Geniuses","Lina Weaver Batrider Alchemist Shadow Demon","Team Liquid","Lifestealer Chaos Knight Io Visage Slark","Team A"
"228204895","50","26 Jun 2013 02:53","1242","20:42","Team A","Evil Geniuses","Bane Puck Sven Bounty Hunter Io","Team AllstarS","Zeus Lich Clockwerk Lifestealer Keeper of the Light","Team A"
"228666774","48","26 Jun 2013 06:18","1321","22:01","Team B","Evil Geniuses","Juggernaut Dark Seer Jakiro Alchemist Shadow Demon","Virtus.pro","Lich Dazzle Gyrocopter Outworld Devourer Nyx Assassin","Team A"
"228709679","48","26 Jun 2013 07:14","1769","29:29","Team A","Evil Geniuses","Puck Windranger Phantom Assassin Batrider Treant Protector","Virtus.pro","Queen of Pain Wraith King Weaver Rubick Visage","Team A"
"228918595","48","27 Jun 2013 12:41","1889","31:29","Team A","Evil Geniuses","Lina Lifestealer Dark Seer Batrider Shadow Demon","mousesports","Puck Nature's Prophet Alchemist Nyx Assassin Visage","Team B"
"228941183","48","27 Jun 2013 01:47","1445","24:05","Team B","Evil Geniuses","Juggernaut Windranger Phantom Assassin Nature's Prophet Chen","mousesports","Puck Tinker Weaver Gyrocopter Treant Protector","Team B"
"228968937","50","27 Jun 2013 03:30","1905","31:45","Team B","Evil Geniuses","Queen of Pain Leshrac Alchemist Shadow Demon Keeper of the Light","Smeagol","Puck Lina Clockwerk Gyrocopter Rubick","Team A"
"229732060","50","28 Jun 2013 03:30","1985","33:05","Team B","Evil Geniuses","Night Stalker Bounty Hunter Alchemist Rubick Keeper of the Light","paiN Gaming","Crystal Maiden Dragon Knight Nature's Prophet Weaver Visage","Team A"
"231045841","51","29 Jun 2013 08:05","2745","45:45","Team B","Evil Geniuses","Juggernaut Batrider Alchemist Shadow Demon Keeper of the Light","Quantic|Gaming","Puck Clockwerk Chen Chaos Knight Io","Team A"
"231796570","45","30 Jun 2013 06:12","2524","42:04","Team B","Evil Geniuses","Dark Seer Weaver Outworld Devourer Treant Protector Nyx Assassin","mousesports","Puck Lina Lifestealer Batrider Rubick","Team B"
"232707565","48","01 Jul 2013 09:18","2503","41:43","Team B","Evil Geniuses","Bane Tinker Luna Dark Seer Chen","Alliance","Juggernaut Lone Druid Rubick Visage Magnus","Team B"
"232753199","48","01 Jul 2013 10:24","2339","38:59","Team A","Evil Geniuses","Bane Storm Spirit Sven Keeper of the Light Io","Alliance","Mirana Jakiro Lone Druid Visage Magnus","Team B"
"234305201","48","03 Jul 2013 09:58","2652","44:12","Team B","Evil Geniuses","Tinker Bounty Hunter Jakiro Alchemist Shadow Demon","Fnatic","Dazzle Clockwerk Gyrocopter Rubick Naga Siren","Team B"
"234351209","48","03 Jul 2013 11:08","2289","38:09","Team A","Evil Geniuses","Anti-Mage Pudge Batrider Treant Protector Keeper of the Light","Fnatic","Enigma Lifestealer Bounty Hunter Disruptor Naga Siren","Team A"
"234384267","48","04 Jul 2013 12:26","1901","31:41","Team B","Evil Geniuses","Chen Doom Outworld Devourer Lone Druid Treant Protector","Fnatic","Venomancer Viper Nature's Prophet Enchantress Gyrocopter","Team A"
"236430467","48","06 Jul 2013 06:56","2799","46:39","Team A","Evil Geniuses","Earthshaker Phantom Lancer Batrider Keeper of the Light Skywrath Mage","Team Dignitas","Puck Lifestealer Weaver Rubick Visage","Team A"
"236482879","48","06 Jul 2013 08:17","2440","40:40","Team B","Evil Geniuses","Anti-Mage Dark Seer Chen Invoker Shadow Demon","Team Dignitas","Morphling Enchantress Jakiro Batrider Naga Siren","Team A"
"236595313","50","06 Jul 2013 11:16","1054","17:34","Team A","Evil Geniuses","Broodmother Weaver Spirit Breaker Keeper of the Light Io","ILONKAFAN","Clockwerk Lifestealer Rubick Visage Slark","Team A"
"236615132","50","06 Jul 2013 11:56","1308","21:48","Team B","Evil Geniuses","Queen of Pain Dark Seer Spectre Rubick Nyx Assassin","ILONKAFAN","Drow Ranger Shadow Shaman Nature's Prophet Chen Shadow Demon","Team A"
"236633948","50","07 Jul 2013 12:37","2054","34:14","Team A","Evil Geniuses","Death Prophet Chen Meepo Keeper of the Light Timbersaw","ILONKAFAN","Phantom Lancer Leshrac Lone Druid Treant Protector Rubick","Team A"
"237500905","50","07 Jul 2013 11:21","3050","50:50","Team A","Evil Geniuses","Dragon Knight Dark Seer Alchemist Rubick Keeper of the Light","Team Liquid","Anti-Mage Mirana Shadow Demon Nyx Assassin Naga Siren","Team B"
"237534942","50","08 Jul 2013 12:33","1616","26:56","Team B","Evil Geniuses","Anti-Mage Beastmaster Nature's Prophet Rubick Keeper of the Light","Team Liquid","Bane Tinker Dragon Knight Outworld Devourer Treant Protector","Team B"
"237553731","50","08 Jul 2013 01:18","2773","46:13","Team A","Evil Geniuses","Dark Seer Weaver Outworld Devourer Shadow Demon Disruptor","Team Liquid","Anti-Mage Razor Windranger Naga Siren Keeper of the Light","Team B"
"238212981","57","08 Jul 2013 09:10","1600","26:40","Team B","Evil Geniuses","Juggernaut Outworld Devourer Lone Druid Rubick Keeper of the Light","ILONKAFAN","Bane Tinker Templar Assassin Bounty Hunter Treant Protector","Team A"
"238254215","57","08 Jul 2013 10:01","2187","36:27","Team A","Evil Geniuses","Weaver Alchemist Invoker Shadow Demon Treant Protector","ILONKAFAN","Lion Beastmaster Nature's Prophet Lifestealer Chen","Team A"
"238283934","57","08 Jul 2013 11:02","2580","43:00","Team A","Evil Geniuses","Anti-Mage Clockwerk Bounty Hunter Chen Shadow Demon","Team Dignitas","Crystal Maiden Morphling Lifestealer Nyx Assassin Visage","Team A"
"238316934","57","09 Jul 2013 12:07","1373","22:53","Team B","Evil Geniuses","Luna Bounty Hunter Chen Shadow Demon Magnus","Team Dignitas","Leshrac Dark Seer Lone Druid Nyx Assassin Visage","Team B"
"238334731","57","09 Jul 2013 12:49","2820","47:00","Team A","Evil Geniuses","Phantom Lancer Chen Doom Shadow Demon Keeper of the Light","Team Dignitas","Anti-Mage Mirana Leshrac Nature's Prophet Nyx Assassin","Team B"
"239010084","57","09 Jul 2013 09:20","2429","40:29","Team A","Evil Geniuses","Queen of Pain Faceless Void Dark Seer Jakiro Visage","4 Friends + Chrillee","Dragon Knight Nature's Prophet Enchantress Gyrocopter Nyx Assassin","Team A"
"239050376","57","09 Jul 2013 10:20","2319","38:39","Team B","Evil Geniuses","Earthshaker Morphling Puck Chen Keeper of the Light","4 Friends + Chrillee","Mirana Windranger Venomancer Enchantress Lone Druid","Team A"
"239091867","51","09 Jul 2013 11:19","1335","22:15","Team B","Evil Geniuses","Phantom Assassin Clockwerk Outworld Devourer Nyx Assassin Visage","Team Dignitas","Dragon Knight Lifestealer Dark Seer Chen Rubick","Team A"
"239108079","51","10 Jul 2013 12:00","1667","27:47","Team A","Evil Geniuses","Earthshaker Phantom Lancer Clockwerk Dark Seer Keeper of the Light","Team Dignitas","Sand King Luna Nature's Prophet Nyx Assassin Visage","Team A"
"239683923","45","10 Jul 2013 06:32","2916","48:36","Team B","Evil Geniuses","Anti-Mage Clockwerk Nyx Assassin Visage Magnus","Fnatic","Mirana Dragon Knight Weaver Shadow Demon Keeper of the Light","Team B"
"239744048","45","10 Jul 2013 07:53","1658","27:38","Team B","Evil Geniuses","Juggernaut Dragon Knight Clinkz Rubick Keeper of the Light","Radical Online X-tremists","Queen of Pain Lifestealer Alchemist Shadow Demon Treant Protector","Team A"
"242230305","47","13 Jul 2013 07:23","2635","43:55","Team B","Evil Geniuses","Earthshaker Phantom Lancer Bounty Hunter Outworld Devourer Keeper of the Light","Unknown Radiant Team","Anti-Mage Crystal Maiden Mirana Lich Dark Seer","Team A"
"242912809","47","14 Jul 2013 03:32","3939","1:05:39","Team B","Evil Geniuses","Queen of Pain Leshrac Batrider Spectre Shadow Demon","Fnatic","Puck Vengeful Spirit Dark Seer Alchemist Visage","Team A"
"242997941","47","14 Jul 2013 05:12","2702","45:02","Team A","Evil Geniuses","Templar Assassin Dark Seer Alchemist Shadow Demon Keeper of the Light","Fnatic","Morphling Enigma Dragon Knight Bounty Hunter Visage","Team B"
"243058170","47","14 Jul 2013 05:02","1602","26:42","Team B","Evil Geniuses","Juggernaut Enigma Dark Seer Lone Druid Visage","Fnatic","Dragon Knight Bounty Hunter Batrider Chen Gyrocopter","Team A"
"243116218","47","14 Jul 2013 07:43","2783","46:23","Team A","Evil Geniuses","Lifestealer Dark Seer Jakiro Outworld Devourer Shadow Demon","mousesports","Anti-Mage Bane Puck Lina Lone Druid","Team B"
"243177804","47","14 Jul 2013 09:05","1958","32:38","Team B","Evil Geniuses","Phantom Lancer Lich Nyx Assassin Naga Siren Keeper of the Light","mousesports","Puck Sand King Lifestealer Chen Lone Druid","Team B"
"243217132","47","14 Jul 2013 10:01","2412","40:12","Team A","Evil Geniuses","Venomancer Clockwerk Nature's Prophet Spectre Visage","mousesports","Tinker Queen of Pain Gyrocopter Shadow Demon Nyx Assassin","Team A"
"243254732","47","14 Jul 2013 10:26","2538","42:18","Team B","Evil Geniuses","Enigma Dragon Knight Dark Seer Lone Druid Visage","mousesports","Beastmaster Lifestealer Batrider Rubick Nyx Assassin","Team B"
"245477872","45","17 Jul 2013 06:01","1258","20:58","Team A","Evil Geniuses","Puck Faceless Void Dark Seer Nyx Assassin Visage","Virtus.pro","Vengeful Spirit Queen of Pain Nature's Prophet Chen Spectre","Team B"
"246302779","51","18 Jul 2013 04:40","1877","31:17","Team B","Evil Geniuses","Sand King Templar Assassin Bounty Hunter Alchemist Shadow Demon","Team Empire","Windranger Dragon Knight Weaver Nyx Assassin Visage","Team A"
"246340314","51","18 Jul 2013 06:59","2032","33:52","Team A","Evil Geniuses","Morphling Dragon Knight Clockwerk Nyx Assassin Visage","Team Empire","Kunkka Queen of Pain Jakiro Alchemist Shadow Demon","Team B"
"246380285","51","18 Jul 2013 07:56","2075","34:35","Team B","Evil Geniuses","Venomancer Clockwerk Nature's Prophet Spectre Shadow Demon","Team Empire","Bane Razor Lina Queen of Pain Alchemist","Team A"
"246430657","57","18 Jul 2013 09:08","1936","32:16","Team A","Evil Geniuses","Shadow Fiend Nature's Prophet Bounty Hunter Batrider Treant Protector","Kaipi","Leshrac Lifestealer Weaver Gyrocopter Naga Siren","Team A"
"246464174","57","18 Jul 2013 09:58","1246","20:46","Team B","Evil Geniuses","Anti-Mage Bloodseeker Nature's Prophet Bounty Hunter Treant Protector","Kaipi","Clockwerk Spirit Breaker Alchemist Keeper of the Light Timbersaw","Team B"
"246487661","57","18 Jul 2013 10:37","1682","28:02","Team A","Evil Geniuses","Juggernaut Nature's Prophet Bounty Hunter Lone Druid Treant Protector","Kaipi","Bane Phantom Lancer Templar Assassin Clockwerk Visage","Team B"
"247262704","51","19 Jul 2013 09:10","2555","42:35","Team B","Evil Geniuses","Venomancer Clockwerk Nature's Prophet Spectre Visage","Alliance","Dragon Knight Enchantress Bounty Hunter Alchemist Shadow Demon","Team A"
"247305780","51","19 Jul 2013 10:17","2542","42:22","Team A","Evil Geniuses","Earthshaker Templar Assassin Dark Seer Alchemist Keeper of the Light","Alliance","Juggernaut Puck Jakiro Lone Druid Visage","Team B"
"247349987","51","19 Jul 2013 11:31","2375","39:35","Team A","Evil Geniuses","Anti-Mage Nature's Prophet Shadow Demon Disruptor Magnus","Alliance","Bane Phantom Lancer Doom Keeper of the Light Timbersaw","Team A"
"247898369","45","20 Jul 2013 03:06","1971","32:51","Team A","Evil Geniuses","Shadow Fiend Enigma Batrider Shadow Demon Naga Siren","Alliance","Nature's Prophet Jakiro Gyrocopter Nyx Assassin Visage","Team B"
"247951776","45","20 Jul 2013 04:02","1686","28:06","Team B","Evil Geniuses","Beastmaster Nature's Prophet Lycan Lone Druid Rubick","Alliance","Lina Batrider Alchemist Keeper of the Light Timbersaw","Team B"
"248258846","45","20 Jul 2013 10:15","1956","32:36","Team A","Evil Geniuses","Kunkka Phantom Assassin Broodmother Chen Io","Virtus.pro","Earthshaker Lion Nature's Prophet Outworld Devourer Chaos Knight","Team A"
"248289470","45","20 Jul 2013 11:04","2835","47:15","Team B","Evil Geniuses","Shadow Fiend Razor Storm Spirit Keeper of the Light Visage","Virtus.pro","Morphling Puck Lion Nature's Prophet Alchemist","Team B"
"248326209","45","21 Jul 2013 12:12","1425","23:45","Team A","Evil Geniuses","Venomancer Nature's Prophet Bounty Hunter Spectre Visage","Virtus.pro","Bane Dragon Knight Clockwerk Chen Alchemist","Team A"
"248992202","45","21 Jul 2013 04:58","2074","34:34","Team A","Evil Geniuses","Anti-Mage Nature's Prophet Broodmother Chen Rubick","mousesports","Mirana Puck Weaver Shadow Demon Nyx Assassin","Team B"
"249041660","45","21 Jul 2013 05:54","1993","33:13","Team B","Evil Geniuses","Phantom Lancer Clockwerk Nyx Assassin Keeper of the Light Visage","mousesports","Crystal Maiden Nature's Prophet Lifestealer Chen Alchemist","Team B"
"250111197","51","22 Jul 2013 09:06","1464","24:24","Team A","Evil Geniuses","Juggernaut Kunkka Nature's Prophet Alchemist Shadow Demon","Team Liquid","Crystal Maiden Queen of Pain Lifestealer Outworld Devourer Visage","Team A"
"250138349","51","22 Jul 2013 09:44","2748","45:48","Team B","Evil Geniuses","Juggernaut Kunkka Weaver Jakiro Shadow Demon","Team Liquid","Razor Dark Seer Chen Chaos Knight Io","Team A"
"250226604","57","23 Jul 2013 12:17","610","10:10","Team B","Evil Geniuses","Nature's Prophet Bounty Hunter Alchemist Shadow Demon Nyx Assassin","Team Dignitas","Vengeful Spirit Lifestealer Dark Seer Doom Visage","Team A"
"250912130","57","23 Jul 2013 05:22","1960","32:40","Team B","Evil Geniuses","Anti-Mage Leshrac Nature's Prophet Bounty Hunter Shadow Demon","Your Mum","Crystal Maiden Dragon Knight Gyrocopter Lone Druid Naga Siren","Team B"
"250953929","57","23 Jul 2013 06:07","1570","26:10","Team A","Evil Geniuses","Sand King Venomancer Nature's Prophet Spectre Visage","Your Mum","Shadow Shaman Dragon Knight Leshrac Broodmother Lycan","Team B"
"251044884","51","23 Jul 2013 07:45","1884","31:24","Team B","Evil Geniuses","Juggernaut Lina Clinkz Batrider Shadow Demon","Kaipi","Puck Lifestealer Dark Seer Chen Io","Team B"
"251081208","51","23 Jul 2013 09:51","2202","36:42","Team A","Evil Geniuses","Kunkka Broodmother Alchemist Shadow Demon Visage","Kaipi","Shadow Fiend Vengeful Spirit Nature's Prophet Chen Spirit Breaker","Team A"
"251116091","51","23 Jul 2013 07:24","2382","39:42","Team B","Evil Geniuses","Storm Spirit Dark Seer Alchemist Shadow Demon Disruptor","Kaipi","Bane Templar Assassin Clockwerk Weaver Keeper of the Light","Team B"
"309137214","74","14 Sep 2013 05:41","2663","44:23","Team B","Evil Geniuses","Shadow Fiend Dark Seer Jakiro Alchemist Shadow Demon","Unknown Radiant Team","Razor Storm Spirit Bounty Hunter Naga Siren Elder Titan","Team B"
"310599868","74","15 Sep 2013 07:51","1277","21:17","Team B","Evil Geniuses","Razor Lich Enigma Weaver Nyx Assassin","Neformal.Gaming","Mirana Clockwerk Outworld Devourer Shadow Demon Lone Druid","Team B"
"316692458","78","20 Sep 2013 06:13","1941","32:21","Team A","Evil Geniuses","Dragon Knight Dark Seer Weaver Jakiro Visage","Enterprise Gaming.","Nature's Prophet Lifestealer Chen Rubick Timbersaw","Team A"
"316759690","78","20 Sep 2013 07:09","3228","53:48","Team B","Evil Geniuses","Clockwerk Dark Seer Gyrocopter Shadow Demon Elder Titan","Enterprise Gaming.","Crystal Maiden Mirana Storm Spirit Nature's Prophet Naga Siren","Team A"
